fitted,residual
-1.580220349002052103e-03,-1.211346314666978969e-04
-1.546687287537017131e-03,-2.496798590048286866e-05
-9.867023482844129202e-04,-2.800712437183707978e-05
-1.263022079741397876e-03,1.338716891163978760e-04
-1.503164154155250173e-03,-3.797354115724982729e-05
-1.434862039684841207e-03,-1.673108118776587931e-04
-1.185387035089933332e-03,-1.242790631631666802e-05
-1.190383294230761653e-03,-2.210546940504883474e-04
-1.189793075319849937e-03,-3.131976473364000632e-04
-1.198048785231969459e-03,-2.515361757055305410e-04
-1.063983384224681051e-03,-4.313779439003189494e-04
-1.013795102159419440e-03,-2.145374173718305605e-04
-8.363381847599668214e-04,-7.155976445878317865e-05
-5.884016663697575573e-04,-1.287614195677424427e-04
-2.260157899024445164e-04,5.053971568369451640e-05
1.422621422643688383e-04,8.661969367313116170e-05
2.505554959867477825e-04,2.758727266695022175e-04
3.606882963129473909e-04,2.038868989995526091e-04
1.121699857229064461e-04,1.930057955270935539e-04
-3.134824782757288271e-04,-2.205751389117711729e-04
-4.212585154508729406e-04,-2.348694142366270594e-04
-4.485344136034522672e-04,-1.389289653027977328e-04
2.520496921023404027e-05,-1.243870981164840403e-04
3.455066073778069393e-04,2.801037441846930607e-04
3.894016465968989558e-04,4.574611463718510442e-04
-6.781786185415330267e-05,2.738115141979033298e-04
7.330739116976733491e-05,2.242389955489826651e-04
-5.526915047557122819e-06,5.893267676630712282e-05
-2.007927919936806644e-04,-1.959357236313193356e-04
-3.164395446213053671e-04,-2.328768616286946329e-04
-1.748097871476196271e-04,-3.668772245711304000e-04
-2.571751177653987274e-05,-1.039821952547101273e-04
3.860783456932423549e-04,-2.106022714744923549e-04
6.721419366754836098e-04,-2.067488702692336098e-04
9.021959188454343678e-04,-1.926622274391843678e-04
7.685325210745732943e-04,-6.662822419957329430e-05
5.849432281473377054e-04,-5.088561095983770537e-05
3.250951606629070949e-04,1.250391166808429051e-04
2.517371415294088850e-04,-1.525550126231588850e-04
2.918687867774055191e-04,8.197154525384448085e-05
7.102468883684036772e-07,-6.174540313836840368e-05
-8.275129433962246121e-04,-8.801440035377538790e-05
-1.592874908888295771e-03,-1.161094661117042289e-04
-1.729204468698102926e-03,-1.018502188018970741e-04
-1.179088692014855153e-03,-1.109685486014484745e-05
-1.210830606969712318e-03,-7.853706881153768235e-05
-1.515295650034663519e-03,-4.110083434033648050e-05
-1.637131610813950203e-03,-1.481467094985497966e-04
-1.280820878862082724e-03,1.434138667458272412e-05
-1.122579864308411801e-03,-2.964875185040881985e-04
-1.029587266735081065e-03,-4.123682996711689353e-04
-9.792988973183194487e-04,-4.092509073691805513e-04
-8.371267987125340397e-04,-3.759469317562159603e-04
-8.526148396073202117e-04,-1.926122111739297883e-04
-8.645571479950607150e-04,7.872951127631071504e-05
-6.582477599387937927e-04,-7.417411506120620730e-05
-3.621849387369074219e-04,3.412097389315742191e-05
-3.033885916625556219e-05,2.439619060412555622e-04
2.624898376257258064e-04,2.486795959680241936e-04
2.945913342665526687e-04,2.776132555771973313e-04
1.423557417293616753e-04,1.399318559268883247e-04
-3.654291887295161873e-04,5.262401294826618732e-05
-3.599383055191180021e-04,-2.046368897933819979e-04
-4.136800046964512730e-04,-1.737833742097987270e-04
-9.497149895169862475e-05,-8.050457526705137525e-05
3.343881455376831666e-04,3.904043349310668334e-04
4.149979460009291330e-04,5.157881868115708670e-04
3.022879514888421847e-06,2.182295618913615782e-04
1.641017248528289026e-04,2.173680017096710974e-04
3.004384380854291923e-05,1.759498085352070808e-04
-9.105418765299925859e-05,-9.205128109700074141e-05
-3.351110336480376140e-04,-1.989465835394623860e-04
-2.584426872577657826e-04,-3.976852424297342174e-04
-1.326986856940488185e-04,-3.555825643059511544e-04
2.033125462352925741e-04,-2.948652806102925470e-04
6.284519538936255778e-04,-3.461643562373755778e-04
8.271291914381186279e-04,-1.481130781568686279e-04
7.846976382619357069e-04,-1.133109195119357069e-04
5.778768810348416073e-04,4.010407599640839274e-05
5.344777614265000835e-04,-6.145530048900008351e-05
2.493382344066206232e-04,-3.866673359691206232e-04
2.712000379975240509e-04,1.108755965872594909e-05
-8.559104660786916283e-05,5.507346848286916283e-05
-6.223314024740710538e-04,-5.668471080717894621e-05
-1.529208859441537035e-03,-1.568873319647129654e-04
-1.892901753638540898e-03,5.421767160729089839e-05
-1.235462581370989216e-03,7.579461262098921570e-05
-1.248495158519927293e-03,-2.725544605072707099e-06
-1.414700878070475993e-03,-1.493250008357740067e-04
-1.626866658042357833e-03,-3.949228927388921673e-04
-1.427880969572307502e-03,4.696055941605750163e-05
-1.122380366498163060e-03,-2.585400436580869397e-04
-8.778220970629234529e-04,-4.649513404370765471e-04
-7.897320598585325395e-04,-2.783831745164674605e-04
-6.555381661219779332e-04,-2.905067557530220668e-04
-6.219100115569970453e-04,-2.173233868805029547e-04
-8.003780256958826231e-04,1.442500960083826231e-04
-8.074113940174184765e-04,-1.310041333263315235e-04
-4.195623889482710030e-04,-3.057188839547899696e-05
2.164744190608552726e-06,1.122761737781414473e-04
1.950152540463153045e-04,1.711956834536846955e-04
2.696984534161450350e-04,3.406531090838549650e-04
2.246250462138187130e-04,1.263271022236812870e-04
-1.993169150823464596e-04,-1.287470497614035404e-04
-3.872838449412977944e-04,-1.467737722462022056e-04
-3.604824731311234405e-04,-1.277987768688765595e-04
-2.611636414419555609e-04,-8.215911246429443912e-05
3.430062571870135771e-04,2.291983326567364229e-04
4.417015606099869993e-04,4.738257831400130007e-04
8.402056024338705399e-05,1.982670374128629460e-04
5.944252712841371781e-05,2.915096213090862822e-04
1.300643843670186211e-04,3.048111039142313789e-04
-9.682416302059701474e-05,5.104779583309701474e-05
-3.267422220851056054e-04,-2.225741841648943946e-04
-3.013141775867669153e-04,-4.234783028819830847e-04
-1.905053067382540659e-04,-5.266577791992459612e-04
5.002776796995804000e-05,-4.543856781262080400e-04
4.250812678340105087e-04,-4.403400568965105087e-04
7.923580692981435636e-04,-2.941861617314356359e-05
6.788807876075212810e-04,7.764720204978719023e-06
5.947191314771267754e-04,1.148145599291232246e-04
5.411980724304030427e-04,3.100651741334695729e-05
7.972829998930397997e-05,-3.391277140518039529e-04
1.418562478700054370e-04,5.650800994249456297e-05
-8.138055109470612096e-05,1.500451018759561210e-04
-4.243893799733568749e-04,-1.020388426828931251e-04
-1.231434224042164162e-03,-1.418567915828358381e-04
-1.825467474853405400e-03,-7.425176342784460017e-05
-1.282173567518655717e-03,7.672923158115571747e-05
-1.128805179924352630e-03,-3.849218335689737029e-05
-1.403319407838425452e-03,-1.225594984115745481e-04
-1.634018383664699505e-03,-4.411769288353004949e-04
-1.396324350980271758e-03,-1.982191060509782415e-04
-1.152039372787432752e-03,-1.525870920563172483e-04
-8.462316326940216545e-04,-5.118005938684783455e-04
-6.880650712256928441e-04,-3.724207686180571559e-04
-5.795730397990405845e-04,-3.077852270095941551e-05
-5.015714281277402087e-04,-2.766268140597597913e-04
-6.766290927125527934e-04,5.864813568130279337e-05
-8.944473907283289607e-04,-2.107995302167103933e-05
-5.705502043714325011e-04,-7.031893625356749888e-05
-2.327050950790609325e-05,-3.013525221084390675e-05
1.930793458215950193e-04,1.960197752721549807e-04
2.504873940484177316e-04,2.759408286078322684e-04
2.196817430777060559e-04,9.312343270354394415e-05
-1.912524033660263623e-04,1.577632914727636229e-05
-4.521726384810726253e-04,-1.200319513626773747e-04
-2.479079738666516109e-04,-1.488205417583483891e-04
-3.022801857339961484e-04,-8.681893535975385157e-05
2.912993893122724871e-04,3.953461185002275129e-04
4.093173483346887551e-04,4.833218118215612449e-04
1.427162612786828056e-04,2.234946762213171944e-04
1.484072404085309230e-04,1.949155134977190770e-04
1.710471241152130791e-04,1.570168407285369209e-04
-8.296489692308329036e-05,9.822368598558329036e-05
-3.264171468428933836e-04,-2.076404703446066164e-04
-3.798980632597975067e-04,-3.906707843964524933e-04
-2.289253651228410002e-04,-4.729789317521590269e-04
-1.114473530348477801e-04,-4.073514750901522470e-04
2.123364256070745480e-04,-4.030712888883245752e-04
6.152309836579104721e-04,-5.828518287666047213e-05
6.779771557490324495e-04,-2.947862059278244951e-05
5.968418982024941257e-04,1.432093713287558743e-04
5.616217507251027377e-04,7.924738989989726229e-05
8.247812883300069679e-05,-2.732129921142506697e-04
9.904876169781047469e-06,-2.275481638531047469e-06
-1.101837437228008994e-04,1.254425327853008994e-04
-4.213759974258317982e-04,1.467177943008317982e-04
-1.025176894803526886e-03,-1.344910739464731143e-04
-1.884446290848881345e-03,-1.068256818073686550e-04
-1.487779838880105843e-03,5.345366700510584268e-05
-1.171696491800253148e-03,-4.137723866849685184e-05
-1.335368862236498318e-03,-1.523630713572516823e-04
-1.611137058159593143e-03,-3.877643090279068571e-04
-1.473617592568478860e-03,-2.429961769627711401e-04
-1.191993590197918448e-03,-2.423325816770815523e-04
-8.703745200016346729e-04,-3.426992104671153271e-04
-6.536803896792955752e-04,-2.923645321957044248e-04
-5.475988129159023964e-04,8.220574650965239635e-05
-4.160474874026515602e-04,-1.027513407223484398e-04
-5.985454045385255311e-04,5.685839281977553110e-05
-9.238039395960936971e-04,-1.671994783726563029e-04
-7.228860239215903526e-04,-1.926413198284096474e-04
-1.800202400127329965e-04,-7.937917404976700350e-05
3.137173463404609544e-05,1.593631286472039046e-04
1.394797691616212463e-04,3.182839027133787537e-04
1.972104311020795350e-04,8.507716655417046502e-05
-1.743608404482906106e-04,2.177294982329061059e-05
-4.476134832817045030e-04,-1.779968682807954970e-04
-3.687067660661337088e-04,-9.668630034011629123e-05
-3.933370009617171478e-04,-1.865030372578285224e-05
2.582147321910679668e-04,3.826544084339320332e-04
4.226725376893113368e-04,3.936726771544386632e-04
1.374928771601877369e-04,2.363474548710622631e-04
8.876974565376878168e-05,3.689939262212311912e-04
1.920040013306242366e-04,1.894657252318757634e-04
5.681373377904968798e-05,1.034035513772003120e-04
-3.277564717728321825e-04,-2.291893290084178175e-04
-3.364055834123881854e-04,-4.265338697126118146e-04
-2.735652961840382607e-04,-4.970035514722117393e-04
-2.807590833877680447e-04,-3.524806627059819553e-04
3.166322029505536204e-05,-4.131329468575553349e-04
4.466882870419993171e-04,-2.254358456357493171e-04
6.320154892412595780e-04,-7.506968846000957804e-05
6.608543965852792636e-04,1.020850565397207364e-04
5.210022340844976726e-04,4.357296122800232742e-05
2.874955484535972328e-04,-4.171952554848472328e-04
2.287855367281052782e-05,-2.059840224228105278e-04
-1.635506732847354908e-04,1.859217719098549076e-05
-4.397198790140521753e-04,1.726910704203021753e-04
-8.546439309613447803e-04,-2.058419088824052197e-04
-1.747090290163744565e-03,-8.396439733625543460e-05
-1.585697549347232912e-03,-1.690631928402670878e-04
-1.111837582459599717e-03,-1.546419097279002827e-04
-1.292848890497074821e-03,-6.518333606542517887e-05
-1.595193323682753735e-03,-2.892671255359962647e-04
-1.529370178310133317e-03,-3.856078490336166831e-04
-1.122493661682893171e-03,-2.889443265983568290e-04
-8.362481397504545290e-04,-3.386786180620454710e-04
-5.077252132779717757e-04,-2.323260562532782243e-04
-3.260154767948595907e-04,-1.241188005488904093e-04
-3.756697807299062049e-04,1.162703666674062049e-04
-4.666905881326197190e-04,8.926916257619718978e-06
-8.708394132576740545e-04,-2.430521883048259455e-04
-8.005840753180290667e-04,-3.819720770257209333e-04
-4.641998398465383346e-04,-3.934019921596166539e-05
-7.438976120168050020e-05,1.354249174516805002e-04
8.760694852090082163e-05,3.243803561665991784e-04
5.128924447249402318e-05,3.072922984962559497e-04
-2.929645105636590006e-04,2.548175379074090006e-04
-4.358099482132813318e-04,-2.126885869429686682e-04
-3.770981186168616403e-04,-1.035537368518883597e-04
-3.410633165873144801e-04,-9.381217169393551991e-05
3.040906574780833944e-04,3.520372722094166056e-04
4.744625857393731678e-04,3.724002072293768322e-04
1.845399412924766383e-04,1.969297852700233617e-04
2.373238223212393726e-04,1.899222714287606274e-04
2.092375651091750064e-04,1.646027669220749936e-04
3.735595998371671659e-05,2.907080048600332563e-04
-2.831569336983689577e-04,-5.253642567663104231e-05
-3.393658530838345854e-04,-4.464617836349154146e-04
-2.996279157424709032e-04,-3.717588030075290968e-04
-2.763463887448852543e-04,-5.705164042238647457e-04
-1.336341855884688702e-04,-4.538291933177811570e-04
2.883009282886823195e-04,-3.645948736011823195e-04
6.074160455132518585e-04,-1.877993462945018585e-04
6.554704001940317871e-04,1.074690529309682129e-04
5.904111451694816831e-04,3.519920639301831692e-05
4.093882607205111572e-04,-3.254649208767611572e-04
4.541119275963808807e-05,-2.742930286971380881e-04
-2.959202990331073844e-04,-6.266124393564261562e-05
-5.615069486542076252e-04,1.876666166229576252e-04
-8.426301207414551653e-04,-1.644499573835448347e-04
-1.529248422576834831e-03,-1.644771633606651687e-04
-1.634400531998217660e-03,-4.102772023767823403e-04
-1.262948600750973772e-03,-1.484893875302762279e-04
-1.388221397355252681e-03,-7.662235264474731924e-05
-1.452614049142876042e-03,-4.471051891383739582e-04
-1.621586141144928158e-03,-3.849446205738218420e-04
-1.218353841485356149e-03,-2.083429358583938507e-04
-8.333532700943298245e-04,-4.331262220931701755e-04
-5.498076567882399270e-04,-2.207611908680100730e-04
-2.506688583003948475e-04,-1.384302627933551525e-04
-3.383294219864642783e-04,1.018181915177142783e-04
-4.042364492807369461e-04,7.507933655736946134e-06
-8.663929836047245875e-04,-1.788340671765254125e-04
-9.622890274037771254e-04,-2.813022811899728746e-04
-7.153728063259521142e-04,-4.756664679904788577e-05
-3.050967179599759025e-04,5.332669842872590250e-05
5.366356495490234965e-05,1.370712983263476503e-04
2.341500889099199260e-05,2.207256161090080074e-04
-3.438093977619474445e-04,2.904036360431974445e-04
-5.172324105800849697e-04,-3.677773550449150303e-04
-3.030894838556293753e-04,-2.004505552068706247e-04
-3.614388626884670538e-04,-4.772074811532946159e-06
1.717022516390406903e-04,3.394671819547093097e-04
3.589010625301120678e-04,4.650735468448879322e-04
2.151823662751923736e-04,9.762280950605762642e-05
2.551983503396851511e-04,2.254535051290648489e-04
1.629621338100976620e-04,2.719133544711523380e-04
4.022710389654275622e-05,3.336132281347072709e-04
-1.547744129938933893e-04,-3.596045028735661065e-05
-3.649374471159328934e-04,-3.445962442903171066e-04
-2.930658082763140573e-04,-3.630621214111859427e-04
-3.263071035930534790e-04,-5.052969003131965210e-04
-2.658040916093111928e-04,-5.429117287031888072e-04
1.318280638846973764e-04,-4.141156615409474035e-04
5.138736751959120707e-04,-1.018863705084120707e-04
6.980410912785140918e-04,-9.531892330976409183e-05
6.153218115618298368e-04,2.554732906317016324e-05
3.830832602011007828e-04,-1.999777914511007828e-04
-2.848304943039566754e-05,-1.775106029133543325e-04
-5.434611980556585363e-04,7.806813164940853630e-05
-6.709182491046554713e-04,2.284133662921554713e-04
-1.038197588392303881e-03,-1.672467475451961186e-04
-1.455461636770159729e-03,-3.989969135484027103e-05
-1.778262355441086141e-03,-3.427093242464138590e-04
-1.522395201277498529e-03,-1.255540174725014706e-04
-1.580429004594412906e-03,-4.463203056183709383e-05
-1.559491427876813279e-03,-3.097102322794367205e-04
-1.696430048670601693e-03,-1.804010060168983066e-04
-1.142340369991466436e-03,-3.530209581335335637e-04
-8.465315706992715622e-04,-2.292130582069784378e-04
-5.593572035359096074e-04,-1.196589097453403926e-04
-2.679727478761098928e-04,-6.009121696764010718e-05
-2.337909614406152956e-04,2.016791456561529560e-05
-4.070577292145738726e-04,2.558800265207387264e-05
-7.606341187090410192e-04,-1.930401976972089808e-04
-1.147498333485886092e-03,-1.266105532328639077e-04
-1.013602878662151667e-03,-1.079181174315983326e-04
-6.075949337578938521e-04,2.013155485164385208e-05
-6.675342577238868916e-05,1.659355546786386892e-04
-1.086301354919024691e-04,3.604001550231524962e-04
-4.146680647302054433e-04,3.688916975427054433e-04
-6.502664388989453292e-04,-1.737081704760546708e-04
-4.571159575506893646e-04,3.749925833193936461e-05
-4.220619702314852648e-04,1.397743725752352648e-04
1.213740024760195593e-04,3.745366420552304542e-04
2.500502617353900681e-04,3.831894843583599319e-04
1.528531186274261280e-04,1.675814516850738720e-04
1.114413680724870052e-04,3.768398819275130219e-04
1.147555488042727460e-04,2.743435722894772269e-04
7.545714016471202355e-05,4.128241098352880036e-04
-1.150468047180166380e-04,2.752640898742666651e-04
-3.164940646091355964e-04,-3.472632596096144036e-04
-2.860427848379868332e-04,-4.540084846932631668e-04
-3.367607530931635354e-04,-3.269965711255864646e-04
